   CROP        1       2       3       4       5       6       7       8       9      10      11      12      13      14      15      16      17      18      19      20      21      22      23      24      25      26      27      28      29      30      31      32      33      34      35      36      37      38      39      40      41      42      43      44      45      46      47      48      49      50      51      52      53      54      55      56
   #  NAME    WA      HI     TOP     TBS    DMLA    DLAI   DLAP1   DLAP2    RLAD    RBMD     ALT     GSI     CAF     SDW     HMX    RDMX    WAC2     CNY     CPY     CKY    WSYF     PST    COSD    PRYG    PRYF     WCY     BN1     BN2     BN3     BP1     BP2     BP3     BK1     BK2     BK3     BW1     BW2     BW3     IDC   FRST1   FRST2    WAVP    VPTH    VPD2   RWPC1   RWPC2    GMHU   PPLP1   PPLP2    STX1    STX2    BLG1    BLG2     WUB     FTO     FLT
  106 GRMA   18.00    0.15   25.00   12.00    2.00    0.35    5.05   30.70    0.10   10.00    2.00  0.0074    0.85    6.00    0.30    1.40  660.21  0.0131  0.0010  0.0120    0.08    0.60    2.20    0.00    0.00    0.10  0.0300  0.0131  0.0086  0.0018  0.0010  0.0008  0.0268  0.0153  0.0115   3.390   3.390   3.390      6.    5.01   15.95    8.00    0.50    4.75    0.40    0.20  100.00   22.50   40.71    0.00    0.00    0.01    0.10    0.00    0.00    0.00     35.GRAMAGRASS
  107 BUFF   20.00    0.15   25.00   12.00    2.00    0.50   10.20   20.95    0.20   10.00    2.00  0.0074    0.85    6.00    0.20    1.40  660.23  0.0122  0.0010  0.0060    0.08    0.60    2.20    0.00    0.00    0.09  0.0300  0.0157  0.0091  0.0018  0.0010  0.0008  0.0082  0.0047  0.0035   3.390   3.390   3.390      6.    5.01   15.95    8.00    0.50    4.75    0.40    0.20  100.00   22.50   40.71    0.00    0.00    0.01    0.10    0.00    0.00    0.00     35.BUFFALO GRASS
  108 CO00   25.00    0.60   27.50   12.50    6.00    0.95   15.05   50.95    0.50    0.50    3.00  0.0200    0.85   25.00    1.00    2.20  660.20  0.0140  0.0020  0.0140    0.30    0.60    2.82 1212.75  116.87    0.01  0.0580  0.0190  0.0177  0.0081  0.0027  0.0025  0.0300  0.0220  0.0150   1.138   0.603   0.332      9.    5.15   15.95    3.00    1.00    4.30    0.40    0.10  100.00    3.20   10.90    0.05    7.70    0.01    0.10    0.00    0.27    0.38
  109 2001   35.00    0.45   15.00    0.00    6.00    0.60   15.01   50.95    1.00    1.00    2.00  0.0070    0.85   90.00    1.00    2.00  660.47  0.0249  0.0033  0.0042    0.21    0.60    0.26  153.62   20.00    0.12  0.0600  0.0230  0.0134  0.0084  0.0032  0.0019  0.0230  0.0200  0.0170   3.390   3.390   1.610      5.    5.01   15.10    6.00    0.50    4.75    0.40    0.20  100.00  125.60  250.95    0.07    6.00    0.01    0.10    0.00    0.00    0.00
  110 CT01   25.00    0.60   27.50   12.50    6.00    0.95   15.05   50.95    0.50    0.50    3.00  0.0200    0.85   25.00    1.00    2.20  660.20  0.0140  0.0020  0.0140    0.30    0.60    2.82 1212.75  116.87    0.01  0.0580  0.0190  0.0177  0.0081  0.0027  0.0025  0.0300  0.0220  0.0150   1.138   0.603   0.332      9.    5.15   15.95    3.00    1.00    4.30    0.40    0.10  100.00    3.20   10.90    0.05    7.70    0.01    0.10    0.00    0.27    0.38
  111 WW02   35.00    0.45   15.00    0.00    6.00    0.60   15.01   50.95    1.00    1.00    2.00  0.0070    0.85   90.00    1.00    2.00  660.47  0.0249  0.0033  0.0042    0.21    0.60    0.26  153.62   20.00    0.12  0.0600  0.0230  0.0134  0.0084  0.0032  0.0019  0.0230  0.0200  0.0170   3.390   3.390   1.610      5.    5.01   15.10    6.00    0.50    4.75    0.40    0.20  100.00  125.60  250.95    0.07    6.00    0.01    0.10    0.00    0.00    0.00
  112 LA02   25.00    0.60   27.50   12.50    6.00    0.95   15.05   50.95    0.50    0.50    3.00  0.0200    0.85   25.00    1.00    2.20  660.20  0.0140  0.0020  0.0140    0.30    0.60    2.82 1212.75  116.87    0.01  0.0580  0.0190  0.0177  0.0081  0.0027  0.0025  0.0300  0.0220  0.0150   1.138   0.603   0.332      9.    5.15   15.95    3.00    1.00    4.30    0.40    0.10  100.00    3.20   10.90    0.05    7.70    0.01    0.10    0.00    0.32    0.38
  113 SGUM   16.00    0.75   25.00    5.00    5.00    0.75   15.40   30.80    0.50    1.00    1.00  0.0050    0.85   80.00   20.00    2.00  660.20  0.0015  0.0003  0.0020    0.05    0.60    3.00    0.00  100.00    0.01  0.0060  0.0020  0.0015  0.0007  0.0004  0.0003  0.0060  0.0030  0.0020   3.390   3.390   3.390      8.    5.10   15.50    8.00    1.00    4.75    0.40    0.20  100.00 1000.95  100.05    0.05    1.00    0.01    0.10    0.00     .01    0.00    800.SWEETGUM TREE
  114 CASS   15.00    0.95   27.50   12.00    3.00    0.80   15.01   50.95    2.00   10.00    4.00  0.0070    0.85  200.00    2.00    2.00  660.20  0.0130  0.0030  0.0260    0.01    0.60    0.10   50.00    0.70    0.50  0.0400  0.0100  0.0070  0.0060  0.0030  0.0020  0.0300  0.0300  0.0300   1.260   0.633   0.320      4.    5.01   15.95   10.00    1.00    4.30    0.40    0.60  100.00    5.20   20.90    0.12    1.70    0.01    0.10    0.00    0.00    0.00     10.CASAVA
  115 COWP   25.00    0.45   25.00   12.00    5.00    0.75   15.10   80.95    1.00    1.00    4.50  0.0100    0.85   25.00    1.20    1.00  660.34  0.0400  0.0050  0.0180    0.05    0.60    0.33   24.00   10.00    0.12  0.0515  0.0335  0.0296  0.0074  0.0037  0.0035  0.0140  0.0130  0.0120   1.260   0.630   0.320      1.    5.01   15.10    7.00    1.00    4.75    0.40    0.20  100.00    1.10   10.90    0.12    4.90    0.01    0.10    0.00    0.00    0.00     10.COWPEA
  116 CHKP   20.00    0.52   22.50   10.00    2.00    0.50   15.01   50.95    1.00    0.50    3.00  0.0078    0.85  100.00    0.50    1.70  660.25  0.0400  0.0050  0.0180    0.01    0.60   10.00  100.00   10.00    0.13  0.0550  0.0300  0.0230  0.0074  0.0037  0.0035  0.0140  0.0130  0.0120   1.266   0.633   0.320      1.    5.02   15.95   10.00    1.00    4.75    0.40    0.20  100.00    1.10   10.90    0.12    4.90    0.01    0.10    0.00    0.00    0.00     10.CHICK PEA
  117 BAHG   30.00    0.01   25.00    8.00    5.00    0.99   15.01   50.95    1.00    1.00    2.00  0.0070    0.85    5.00    1.00    2.00  660.38  0.0030  0.0234  0.0033    0.01    0.60    4.41   20.00    5.00    0.10  0.0600  0.0231  0.0134  0.0084  0.0032  0.0019  0.0000  0.0000  0.0000   3.390   3.390   3.390      6.    5.50   15.95    7.00    0.50    4.75    0.40    0.20  100.00   10.10  100.90    0.00    0.00    0.01    0.10    0.00    0.00    0.00        BAHIA GRASS
  118 BUWH   25.00    0.23   25.00    5.00    3.00    0.49   15.02   45.95    0.30    0.30    3.00  0.0078    0.90  100.00    1.00    1.00  660.39  0.2000  0.0380  0.0079    0.00    0.90    4.80  100.00    5.00    0.12  0.0440  0.0182  0.0164  0.0073  0.0037  0.0023  0.0000  0.0000  0.0000   1.270   0.600   0.730      1.    5.05   15.10   10.00    0.50    4.75    0.40    0.20  100.00    1.10   10.90    0.00    0.00    0.01    0.10    0.00    0.00    0.00        BUCKWHEAT
  119 PRMI   35.00    0.25   30.00   10.00    2.50    0.85   15.01   50.95    1.00    1.00    4.00  0.0120    0.85    5.00    1.00    1.00  660.40  0.0500  0.0190  0.0030    0.10    0.60    0.20  140.00    5.00    0.05  0.0440  0.0200  0.0100  0.0060  0.0022  0.0012  0.0000  0.0000  0.0000   0.657   0.657   0.320      4.    5.01   15.05    8.00    0.50    4.75    0.40    0.20  100.00    1.10   10.90    0.00    0.00    0.01    0.10    0.00    0.00    0.00        PROSO MILLET
  120 SEBK   30.00    0.75   25.00    5.00    4.00    0.99    5.05   40.95    1.00    1.00    5.00  0.0050    0.85   80.00    3.00    3.50  660.35  0.0500  0.0015  0.0003    0.74    0.95    3.00 1000.00    5.00    0.01  0.0200  0.0100  0.0080  0.0007  0.0004  0.0003  0.0000  0.0000  0.0000   3.390   3.390   3.390      3.   20.01   40.90    8.00    0.50    4.75    0.40    0.20  100.00 1000.95  100.10    0.00    0.00    0.01    0.10    0.00    0.00    0.00        SEA BUCKTHORN
  121 POAN   30.00    0.02   18.00    0.00    5.00    0.50    5.50   50.99    0.50    1.00    2.00  0.0070    0.85   90.00    0.80    1.30  660.41  0.0220  0.0028  0.0060    0.01    0.60    1.33  120.00    5.00    0.10  0.0660  0.0250  0.0147  0.0105  0.0040  0.0024  0.0230  0.0150  0.0110   3.390   3.390   1.610      5.    5.01   15.10    6.00    0.50    4.75    0.40    0.20  100.00   10.10  100.90    0.07    6.00    0.01    0.10    0.00    0.00    0.00        POA
  122 RAPE    25.0     .25    13.5     0.0     4.0     .65   15.01   50.95    1.00    0.50     2.0   .0070     .85     2.5   1.300     2.0  660.30   .0350   .0067     .02     .01     .60    0.18    120.   0.000            .050   .0200   .0110   .0070   .0025   .0015                           1.138   0.603   0.322      5.    5.01   15.10    10.0     1.0    4.75     .40     .2   100.00    10.2   100.9     0.0     0.0     .01     .10                                RAPESEED
  123 GRAP    30.0     .02    30.0    10.0     2.0    .900    5.01   50.95    1.00    1.00     3.0   .0070    .850   100.0    2.00    2.00  660.35    .020   .0025             .01    0.60   1.000  1000.0           0.900   .0100   .0040   .0030   .0014   .0008   .0006                            3.39    3.39    3.39      6.   15.01   23.50    10.0     1.0    4.75    0.40     .20            1.25     5.9     0.0     0.0     .01    0.10    0.0                         GRAPE  
  124 PTOM   24.00    0.60   27.00   10.00    4.50    0.75   10.01   55.95    0.20    2.50    2.00  0.0130    0.85   90.00    1.00    1.50  660.41  0.0300  0.0045  0.0342    0.17    0.60 1136.16  120.00    5.00    0.94  0.0500  0.0270  0.0220  0.0060  0.0035  0.0030  0.0530  0.0450  0.0400   1.138   0.603   0.332      4.    5.15   15.95    8.00    1.00    3.75    0.20    0.10  100.00    4.40    7.90    0.19    1.00    0.01    0.10    0.00    0.00    0.00      5.PROCESSING TOMATOES
  125 BRSH   10.00    0.05   30.00   10.00    1.35    0.99    5.05   40.95    1.00    1.00    5.00  0.0050    0.85   80.00    6.00    3.50  660.15  0.0015  0.0003  0.0020    0.05    0.60    6.72 1000.00    5.00    0.01  0.0200  0.0100  0.0080  0.0007  0.0004  0.0003  0.0060  0.0030  0.0020   3.390   3.390   3.390      8.    5.10   15.50    8.00    1.00    4.75    0.40    0.20  100.00  120.88   20.13    0.05    1.00    0.01    0.10    0.00    0.00    0.00    100.CRP WEST BRUSH
  126 LESP     15.    0.02   25.00     10.    5.00    0.60   15.01   50.95    0.50    0.50    3.00  0.0100    0.85   15.00    1.25    2.00  660.27  0.0601  0.0066  0.0074    0.01    0.60    3.64   77.00  172.86    0.12  0.0515  0.0291  0.0247  0.0082  0.0028  0.0022  0.0231  0.0189  0.0178   3.390   3.390   3.390      3.    5.01   15.10    4.00    0.50    4.75    0.40    0.20  100.00   22.50   40.71    0.07    2.00    0.01    0.10    0.00    0.00    0.00     35.LESP
  127 ORCH   30.00    0.02   15.00    0.00    5.00    0.80   15.01   50.95    1.00    1.00    2.00  0.0070    0.85   90.00    1.20    2.00  660.41  0.0150  0.0020  0.0160    0.01    0.60    2.01  120.00    5.00    0.10  0.0444  0.0233  0.0133  0.0085  0.0034  0.0019  0.0230  0.0190  0.0160   3.390   3.390   3.390      6.    5.01   15.10    8.00    0.50    4.75    0.40    0.20  100.00   22.50   40.71    0.05    3.90    0.01    0.10    0.00    0.00    0.00     35.ORCHARD GRASS
  128 LOVE   30.00    0.02   15.00    0.00    5.00    0.80   15.01   50.95    1.00    1.00    2.00  0.0070    0.85   90.00    1.20    2.00  660.41  0.0150  0.0020  0.0160    0.01    0.60    2.01  120.00    5.00    0.10  0.0400  0.0210  0.0120  0.0099  0.0039  0.0022  0.0230  0.0190  0.0160   3.390   3.390   3.390      6.    5.01   15.10    8.00    0.50    4.75    0.40    0.20  100.00   22.50   40.71    0.05    3.90    0.01    0.10    0.00    0.00    0.00     35.LOVE GRASS
  129 ASH    25.00    0.05   30.00   10.00    7.00    0.99    5.05   40.95    1.00    1.00    4.00  0.0120    0.85   80.00    6.00    3.50  660.34  0.0015  0.0003  0.0020    0.05    0.60    6.72 1000.00    5.00    0.01  0.0060  0.0020  0.0015  0.0007  0.0004  0.0003  0.0060  0.0030  0.0020   3.390   3.390   3.390      8.    5.10   15.50    8.00    1.00    4.75    0.40    0.20  100.00   68.99   20.35    0.05    1.00    0.01    0.10    0.00     .01    0.00     40.ASH TREES
  130 OAK    15.00    0.75   30.00   10.00    5.00    0.99    5.05   40.95    1.00    1.00    5.00  0.0050    0.85   80.00    6.00    3.50  660.15  0.0015  0.0003  0.0020    0.05    0.60    3.00    0.00  100.00    0.01  0.0060  0.0020  0.0015  0.0007  0.0004  0.0003  0.0060  0.0030  0.0020   3.390   3.390   3.390      8.    5.10   15.50    8.00    1.00    4.75    0.40    0.20  100.00 1000.95  100.05    0.05    1.00    0.01    0.10    0.00     .01    0.00    800.OAK TREE
  131 SHBG   30.00    0.02   24.00    4.00    1.50    0.80   15.01   50.95    1.00    1.00    2.00  0.0074    0.85   90.00    1.00    2.00  660.41  0.0150  0.0020  0.0160    0.01    0.60    2.20    0.00    0.00    0.10  0.0468  0.0246  0.0140  0.0109  0.0043  0.0024  0.0230  0.0190  0.0160   3.390   3.390   3.390      6.    5.01   15.95    8.00    0.50    4.75    0.40    0.20  100.00   22.50   40.71    0.00    0.00    0.01    0.10    0.00    0.00    0.00     35.SHERMAN BLUE GRASS
  132 KNAF   60.00    0.40   27.50   12.50    6.00    0.95   15.05   50.95    0.50    0.50    3.00  0.0200    0.85   25.00    6.00    2.20  660.45  0.0190  0.0029  0.0140    0.30    0.60    2.82 1212.75  116.87    0.01  0.0580  0.0190  0.0177  0.0081  0.0027  0.0025  0.0300  0.0220  0.0150   1.138   0.603   0.332      4.    1.15    5.95    3.00    1.00    4.30    0.40    0.20  100.00    3.20   10.90    0.05    7.70    0.01    0.10    0.00    0.00    0.00     10.KENAF
  133 INDI   25.00    0.15   25.00   12.00      5.    0.35    5.10   25.70    0.50   10.00    2.00  0.0074    0.85    6.00    1.00    2.00  660.29  0.0106  0.0010  0.0060    0.08    0.60    2.20    0.00    0.00    0.10  0.0300  0.0106  0.0078  0.0018  0.0010  0.0008  0.0082  0.0047  0.0035   3.390   3.390   3.390      6.    1.01    5.95    8.00    0.50    4.75    0.40    0.20  100.00   22.50   50.95    0.00    0.00    0.01    0.10    0.00    0.00    0.00     35.INDIAN GRASS
  134 COFF   10.00    0.15   30.00   10.00    1.35    0.99    5.05   40.95    1.00    1.00    5.00  0.0070    0.85   80.00    6.00    3.50  660.14  0.0015  0.0003  0.0020    0.05    0.60    6.72 1000.00    5.00    0.01  0.0200  0.0100  0.0080  0.0007  0.0004  0.0003  0.0060  0.0030  0.0020   3.390   3.390   3.390      7.    5.10   15.50    8.00    1.00    4.75    0.40    0.20  100.00  120.88   20.13    0.05    1.00    0.01    0.10    0.00    0.00    0.00    100.COFFEE
  135 MISC   45.00    0.02   25.00    8.00   10.00    0.90   15.25   50.99    0.10   10.00    3.00  0.0074    0.85   80.00    4.00    2.20  660.52  0.0070  0.0009  0.0060    0.01    0.60    2.20    0.00    0.00    0.55  0.0300  0.0080  0.0020  0.0019  0.0012  0.0009  0.0110  0.0071  0.0060   3.390   3.390   3.390      6.    5.15   15.95   10.00    0.80    4.75    0.70    0.30  100.00    5.50   10.90    0.06    1.70    0.01    0.11    0.00    0.00    0.00    100.MISCANTHUS 
   #  NAME    WA      HI     TOP     TBS    DMLA    DLAI   DLAP1   DLAP2    RLAD    RBMD     ALT     GSI     CAF     SDW     HMX    RDMX    WAC2     CNY     CPY     CKY    WSYF     PST    COSD    PRYG    PRYF     WCY     BN1     BN2     BN3     BP1     BP2     BP3     BK1     BK2     BK3     BW1     BW2     BW3     IDC   FRST1   FRST2    WAVP    VPTH    VPD2   RWPC1   RWPC2    GMHU   PPLP1   PPLP2    STX1    STX2    BLG1    BLG2     WUB     FTO     FLT


